"","chromosome","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"204376_at","chr11",-0.0616357671580472,4.26015283317727,-1.14156604650085,0.259630999942215,0.999634798579701,-4.65399489568707
"38521_at","chr7",-0.0749854244523602,6.6703793223246,-1.14142859741247,0.259687568572696,0.999634798579701,-4.65408528455558
"221083_at","chr6_GL000250v2_alt",-0.0966630433232814,4.99956165571832,-1.14136039212875,0.259715642454257,0.999634798579701,-4.6541301337956
"207226_at","chr14",0.0814090285614233,5.41729227857354,1.14129170318724,0.259743917608025,0.999634798579701,-4.65417529857723
"207699_at","chr15",-0.0853683159611842,5.86582383362268,-1.14105133934554,0.259842878449786,0.999634798579701,-4.65433332441071
"204334_at","chr11",0.117009889423401,7.33377913888418,1.14092418606034,0.259895239976799,0.999634798579701,-4.65441690821772
"221144_at","chr6_GL000251v2_alt",0.093559265415101,3.67387072754944,1.14085537090163,0.25992358110085,0.999634798579701,-4.65446214006651
"214414_x_at","chr2",-0.249678291680292,12.4728857015276,-1.14085476907107,0.259923828971025,0.999634798579701,-4.65446253563555
"202245_at","chr1",0.176230149290991,8.71933478880766,1.14080774978306,0.259943194876629,0.999634798579701,-4.65449343971148
"209487_at","chr17",0.119089762671029,10.0525872725061,1.14074442792632,0.259969276976895,0.999634798579701,-4.65453505702255
"221158_at","chr6_GL000251v2_alt",-0.115042221512813,6.58635173420219,-1.14072697407762,0.259976466498713,0.999634798579701,-4.65454652792076
"205916_at","chr12",0.0682251947895436,4.6934898096403,1.14071213156913,0.25998258047927,0.999634798579701,-4.6545562824848
"AFFX-TrpnX-3_at","chr7",-0.0434322676389765,3.71902882206732,-1.1405544902387,0.260047523021624,0.999634798579701,-4.65465987787193
"215966_x_at","chr22",-0.273441942772232,8.04369773680445,-1.14055277517673,0.260048229629096,0.999634798579701,-4.6546610048675
"212031_at","chr19",0.138004037228292,8.8094697333236,1.14052686365611,0.260058905372019,0.999634798579701,-4.65467803156617
"201187_s_at","chr1",-0.091569362969687,5.91138923225293,-1.14052108514206,0.26006128620636,0.999634798579701,-4.65468182863236
"218290_at","chr4",0.0818950446724092,8.59656096091455,1.14044049535571,0.260094492030287,0.999634798579701,-4.65473478239906
"218138_at","chr4",-0.153742558770029,9.02049019491927,-1.14039222542441,0.260114382390245,0.999634798579701,-4.65476649785381
"220656_at","chr6",-0.0494996420970413,3.48315752407478,-1.14038462238098,0.260117515439194,0.999634798579701,-4.65477149327299
"202156_s_at","chr1",0.159033618771197,6.77121379012472,1.14030416596571,0.260150671433245,0.999634798579701,-4.65482435358294
"211240_x_at","chr19",0.0725279856912895,7.86356046631333,1.14017257150854,0.260204907868748,0.999634798579701,-4.65491080446752
"210210_at","chr17",-0.131580477703374,6.26736546652974,-1.14015406869599,0.260212534420382,0.999634798579701,-4.65492295914032
"218416_s_at","chr4",-0.0743402870547651,6.56170490639771,-1.14009623476184,0.260236373636995,0.999634798579701,-4.65496094962831
"211700_s_at","chr19",-0.0973554086238861,5.76758545620974,-1.14004564493609,0.260257228104107,0.999634798579701,-4.65499418008457
"205687_at","chr12",-0.161199140491277,6.85195079908477,-1.14002162726147,0.260267129244561,0.999634798579701,-4.65500995587005
"204303_s_at","chr11",-0.103602586587789,6.10849673032579,-1.13983762758327,0.260342990930571,0.999634798579701,-4.65513080418868
"218180_s_at","chr4",0.116916716554282,8.61048122260634,1.13971648793949,0.260392944527042,0.999634798579701,-4.65521035714302
"206576_s_at","chr14",0.115621540162564,6.96719161898244,1.13952583005479,0.260471578806041,0.999634798579701,-4.65533554727154
"212406_s_at","chr19",0.129136349692695,9.34504906986275,1.13944414511474,0.260505273855102,0.999634798579701,-4.65538917748427
"217839_at","chr4",0.0883390967390838,10.095634722262,1.13944060350799,0.26050673483886,0.999634798579701,-4.6553915026446
"201210_at","chr1",0.14971053311592,12.114276346561,1.13943373262897,0.260509569230851,0.999634798579701,-4.65539601354297
"204613_at","chr11",0.170123308416492,7.92682405018586,1.13915671673254,0.260623862877675,0.999634798579701,-4.65557786031944
"215307_at","chr20",-0.0957601108678228,4.140727841754,-1.13915467056943,0.260624707234936,0.999634798579701,-4.65557920336944
"216525_x_at","chr22_KI270928v1_alt",-0.113397350835912,7.77034114793579,-1.13913173291325,0.260634172682862,0.999634798579701,-4.65559425891795
"202663_at","chr1",0.132883609289063,5.60888825973056,1.13911821481041,0.260639751175165,0.999634798579701,-4.65560313164028
"216814_at","chr3",0.0568818899328241,4.08694828678454,1.13910092808941,0.260646884981019,0.999634798579701,-4.65561447778605
"208925_at","chr16",-0.236576208395569,8.40368076548611,-1.1390283101583,0.260676854145192,0.999634798579701,-4.65566213885999
"221285_at","chr6_GL000251v2_alt",0.0708413036157305,4.20159417311821,1.139023897069,0.260678675490981,0.999634798579701,-4.65566503519733
"211533_at","chr19",0.044781558752403,3.85364315062226,1.13897343000616,0.260699504624666,0.999634798579701,-4.6556981563027
"217778_at","chr3_KI270937v1_alt",0.0864297312647642,7.62096666287291,1.13896823421484,0.26070164913704,0.999634798579701,-4.65570156617974
"212909_at","chr19_KI270883v1_alt",0.0967140102389905,4.63037361410119,1.13894909089712,0.260709550464213,0.999634798579701,-4.65571412937047
"203815_at","chr11",0.524325635498569,8.17801933906924,1.13864475251909,0.260835187895597,0.999634798579701,-4.65591383148528
"222122_s_at","chr6_GL000255v2_alt",-0.104882734948527,8.99341913826184,-1.13861191202056,0.260848747746392,0.999634798579701,-4.65593537797198
"204131_s_at","chr11",0.180536540161581,8.85961370418676,1.13860261871554,0.260852585046026,0.999634798579701,-4.65594147515898
"208631_s_at","chr16",-0.284389555500699,8.89765323815872,-1.13856179615163,0.260869441573409,0.999634798579701,-4.65596825763953
"212960_at","chr19_KI270887v1_alt",0.131582494284067,5.48244802851077,1.13836092799799,0.260952395756965,0.999634798579701,-4.65610002843025
"215812_s_at","chr22",-0.0579567354985855,6.82543036816827,-1.13827328433566,0.26098859659207,0.999634798579701,-4.65615751652209
"212037_at","chr19",0.159538972806153,8.60647421129098,1.13817914049967,0.261027486293621,0.999634798579701,-4.65621926373012
"207977_s_at","chr15",-0.14868486130098,5.6740249229789,-1.13816894883894,0.26103169659614,0.999634798579701,-4.65622594797049
"212052_s_at","chr19",0.0857372353619574,8.37541159017069,1.13809582919348,0.261061904659287,0.999634798579701,-4.65627390215807
"203525_s_at","chr10",0.149974887515041,7.44706003109137,1.13803886895307,0.26108543848652,0.999634798579701,-4.65631125652792
"211536_x_at","chr19",0.120968321395345,5.87958361809621,1.13792526830647,0.261132378524056,0.999634798579701,-4.65638575037918
"201578_at","chr1",-0.193193212838747,6.80691896312757,-1.13786543664982,0.261157103520694,0.999634798579701,-4.65642498235386
"216869_at","chr3",0.0725858074065657,5.74079699150676,1.13773091360204,0.261212700299392,0.999634798579701,-4.65651318298113
"204258_at","chr11",-0.135137399793578,9.42021380029912,-1.13768420300825,0.261232007211149,0.999634798579701,-4.65654380674043
"219076_s_at","chr5",0.138134644275342,11.7544994222458,1.13766445271942,0.261240170914026,0.999634798579701,-4.65655675480573
"201984_s_at","chr1",0.156767252075939,7.66921197641495,1.13755714790755,0.261284528114158,0.999634798579701,-4.65662709900462
"221650_s_at","chr6_GL000253v2_alt",0.149233862897158,5.70058298539653,1.13740999730561,0.26134536534373,0.999634798579701,-4.65672355436999
"210842_at","chr18",-0.0652206639529131,4.08698994213737,-1.13731952532035,0.261382774664779,0.999634798579701,-4.65678285191033
"32540_at","chr7",0.0622369570288095,4.23729428968309,1.1370545208821,0.261492373537769,0.999634798579701,-4.65695651726281
"218026_at","chr4",-0.159320284665547,11.8864915205206,-1.13690348060469,0.261554854512608,0.999634798579701,-4.65705548180449
"209667_at","chr17",-0.129543300698819,10.7494585686681,-1.13669432470197,0.261641393839395,0.999634798579701,-4.65719250484155
"215425_at","chr20",-0.122618865224049,6.76966791306141,-1.13667283763106,0.261650285383328,0.999634798579701,-4.65720658022035
"203751_x_at","chr11",-0.110920174972937,5.09632893920624,-1.13665789798809,0.261656467669652,0.999634798579701,-4.65721636647882
"220143_x_at","chr6",0.0888767929481435,7.01110436609024,1.13654536747498,0.261703038122416,0.999634798579701,-4.6572900761251
"218868_at","chr5",0.153624848764909,6.50090251337378,1.13654246920897,0.261704237640264,0.999634798579701,-4.65729197445616
"202589_at","chr1",0.417219990110039,6.74786118772658,1.13646936360869,0.261734495468856,0.999634798579701,-4.65733985631256
"212472_at","chr19",-0.169915515161919,6.67039117341022,-1.13634301159426,0.261786797456654,0.999634798579701,-4.65742260619603
"221825_at","chr6_GL000254v2_alt",0.110355946183445,8.04875638652383,1.13632339841231,0.261794916780708,0.999634798579701,-4.65743545041143
"220655_at","chr6",-0.0872794643583683,4.03215129588554,-1.13627783679831,0.261813778744179,0.999634798579701,-4.65746528686144
"211911_x_at","chr19",-0.198756671244018,10.8268856375668,-1.13617780089823,0.261855195815239,0.999634798579701,-4.65753079244154
"216710_x_at","chr3",-0.0787113584730585,4.74361818236747,-1.13593145871511,0.261957206862689,0.999634798579701,-4.6576920797535
"207599_at","chr15",0.0589659049897917,3.92043243554851,1.13588920267688,0.261974708067366,0.999634798579701,-4.65771974275922
"220474_at","chr6",0.0553345303707085,3.6332645004055,1.13584502275916,0.261993006978874,0.999634798579701,-4.65774866422287
"208110_x_at","chr15",-0.0775845904110852,6.96796246187475,-1.13570389778323,0.262051465746318,0.999634798579701,-4.65784104180785
"206813_at","chr14",0.087875518900236,5.81858328536848,1.13546782215327,0.262149277123544,0.999634798579701,-4.65799554854694
"220312_at","chr6",-0.125792588836191,5.76824356305899,-1.13508336879531,0.262308620465457,0.999634798579701,-4.65824710217026
"204281_at","chr11",-0.120376754199924,6.74540882615974,-1.13501108816549,0.262338586141257,0.999634798579701,-4.65829438770868
"202743_at","chr1",0.162066451167297,6.49535818527628,1.13479558742709,0.262427941663701,0.999634798579701,-4.65843535048211
"208470_s_at","chr16",-0.170906058495301,15.5750808566559,-1.13461512773164,0.262502784429047,0.999634798579701,-4.65855337332505
"207943_x_at","chr15",0.109254622741726,5.72590036159169,1.13445787611591,0.262568014434407,0.999634798579701,-4.65865620369697
"205099_s_at","chr12",-0.207195117369166,7.67823040747446,-1.13437381421426,0.26260288914314,0.999634798579701,-4.65871116827956
"208721_s_at","chr16",-0.2206259060505,6.86386668042419,-1.13415873478564,0.262692134058884,0.999634798579701,-4.6588517826878
"206172_at","chr13",0.368867380902769,6.9901179573038,1.13409023426547,0.262720562162642,0.999634798579701,-4.65889656172819
"220483_s_at","chr6",-0.120276866660529,6.12747571513403,-1.13406232827876,0.262732143934386,0.999634798579701,-4.65891480325913
"208159_x_at","chr15_KI270851v1_alt",0.134583825508407,7.01125966204446,1.13395033431441,0.262778628253716,0.999634798579701,-4.65898800709363
"210602_s_at","chr17",0.0697179600713635,4.62937180325009,1.13376936639159,0.262853753369317,0.999634798579701,-4.65910628104551
"205728_at","chr12",0.330313114674032,7.04536510679379,1.13367759333186,0.262891856924659,0.999634798579701,-4.65916625387985
"206624_at","chr14",-0.176138840564547,3.94030886990639,-1.13357389775183,0.262934915371375,0.999634798579701,-4.65923401258528
"221769_at","chr6_GL000254v2_alt",0.0902612001569354,7.3341885051286,1.1333712669725,0.263019070089401,0.999634798579701,-4.65936640289056
"203765_at","chr11",0.224101120819936,9.87975676464447,1.1333383960106,0.263032723560465,0.999634798579701,-4.6593878773181
"209629_s_at","chr17",0.0994610205306419,4.9481703590346,1.13321508637414,0.26308394666299,0.999634798579701,-4.65946842974276
"221764_at","chr6_GL000254v2_alt",-0.191582221591584,6.9638792901002,-1.13317719121421,0.263099689827497,0.999634798579701,-4.65949318325746
"203074_at","chr10",-0.0987294476250327,7.3228836919052,-1.13310598549448,0.263129273347823,0.999634798579701,-4.65953969351432
"219711_at","chr6",0.115919547409922,6.51741108323012,1.13302802234575,0.263161667067669,0.999634798579701,-4.65959061450901
"200049_at","chr1",0.0980391756866847,7.14911693352829,1.13301432466793,0.263167358752093,0.999634798579701,-4.659599560702
"208451_s_at","chr16",-0.230464623129917,11.9326459537705,-1.13299478110511,0.263175479681463,0.999634798579701,-4.65961232477214
"213810_s_at","chr2",0.066078520076621,4.58900339333451,1.13296698018873,0.263187032093833,0.999634798579701,-4.65963048144173
"213358_at","chr1_KI270713v1_random",0.130957925152988,5.51956232749366,1.13266205807792,0.263313763380218,0.999634798579701,-4.65982959792361
"221305_s_at","chr6_GL000251v2_alt",0.3881292617874,5.36579902340289,1.13256513599018,0.263354055111162,0.999634798579701,-4.65989287844398
"216616_at","chr3",0.0614599734340509,4.16691970918664,1.13244843006279,0.263402577066991,0.999634798579701,-4.65996906922724
"211461_at","chr19",0.0640231111255236,5.93476900761123,1.13209971837245,0.263547596312919,0.999634798579701,-4.66019668049486
"206593_s_at","chr14",-0.0883163103134894,5.8216367441277,-1.13208592622056,0.263553333245532,0.999634798579701,-4.66020568158658
"211417_x_at","chr19",-0.236505307158023,8.18892668083447,-1.13197299826459,0.26360030969049,0.999634798579701,-4.6602793772979
"219430_at","chr5",0.0672434468089609,4.56118762186577,1.1318724780785,0.263642129698724,0.999634798579701,-4.660344970115
"213917_at","chr2",-0.0737273869748591,6.09177278577318,-1.13183696425201,0.263656905856921,0.999634798579701,-4.66036814280271
"202597_at","chr1",-0.131454238201663,8.60307348555263,-1.13183460943944,0.263657885639379,0.999634798579701,-4.66036967928864
"212181_s_at","chr19",-0.11814761660159,9.57753011466037,-1.13178928741997,0.263676743577864,0.999634798579701,-4.66039925076874
"203955_at","chr11",0.10471221743693,6.35412419673562,1.13178392260055,0.263678975877313,0.999634798579701,-4.66040275110649
"216648_s_at","chr3",-0.0928927821367926,4.88352824823035,-1.13174125351467,0.263696730948436,0.999634798579701,-4.66043059049463
"204799_at","chr11",-0.152219257938977,5.79715932674081,-1.13170037818757,0.263713740416265,0.999634798579701,-4.66045725863977
"218157_x_at","chr4",0.148493537511046,8.94359941512245,1.13169165669273,0.263717369796986,0.999634798579701,-4.66046294865885
"203778_at","chr11",-0.147313658284075,7.41383901588604,-1.13156475072224,0.263770184736007,0.999634798579701,-4.6605457392258
"218379_at","chr4",0.114560554044674,10.2817535769111,1.13151218804142,0.26379206215421,0.999634798579701,-4.66058002741559
"218679_s_at","chr5",0.104754921447556,9.65643178071454,1.13138682349623,0.26384424607965,0.999634798579701,-4.66066180048468
"208703_s_at","chr16",-0.317369576819878,8.46967655125669,-1.1313698316422,0.263851319631616,0.999634798579701,-4.6606728833268
"216273_at","chr22",0.0686104138549899,5.7638089165358,1.1312356509758,0.263907182552458,0.999634798579701,-4.66076039652802
"220886_at","chr6",0.0611766696607834,4.55704872845691,1.13115036911757,0.263942692001708,0.999634798579701,-4.66081601274441
"204605_at","chr11",0.132254945006183,8.05834478603246,1.13103761654178,0.263989644867421,0.999634798579701,-4.66088953794281
"222129_at","chr6_GL000255v2_alt",0.100571526741636,7.68187888397189,1.13090454351475,0.264045067312439,0.999634798579701,-4.66097630527666
"204968_at","chr12",-0.0968862013106362,7.12475271026142,-1.13085077306579,0.264067464058071,0.999634798579701,-4.66101136244231
"220255_at","chr6",-0.105256323599795,6.06336855983879,-1.13063879385444,0.264155771924557,0.999634798579701,-4.66114955331393
"203382_s_at","chr10",-0.132250411464259,12.5508081600912,-1.13049045647377,0.264217579920464,0.999634798579701,-4.66124624138179
"215801_at","chr21",0.117191247452412,4.13796679677715,1.13038669510689,0.264260820475249,0.999634798579701,-4.66131386732085
"210059_s_at","chr17",-0.103417556599439,5.16807251606721,-1.13022392782123,0.264328660769954,0.999634798579701,-4.66141993853315
"203740_at","chr11",-0.113699217863665,9.11120232523842,-1.13019539861022,0.264340552828443,0.999634798579701,-4.66143852882819
"211951_at","chr19",0.222172585872926,9.95350595688665,1.129872945179,0.264474990164541,0.999634798579701,-4.66164861687025
"206049_at","chr12",0.113610389106057,5.93689979793975,1.12984229233098,0.264487772489439,0.999634798579701,-4.66166858523891
"208797_s_at","chr16",-0.0937369276713369,5.78456158669282,-1.12984135411243,0.264488163736186,0.999634798579701,-4.66166919642037
"215970_at","chr22",0.0759216235961455,4.57981810498128,1.12973929294925,0.264530726748631,0.999634798579701,-4.66173567908424
"212997_s_at","chr19_KI270889v1_alt",0.0909871009152159,7.42562493274579,1.12957096794846,0.2646009347171,0.999634798579701,-4.66184531392639
"215288_at","chr20",0.0680332976925744,5.6698667638885,1.12950929081479,0.264626663429151,0.999634798579701,-4.66188548221951
"204226_at","chr11",-0.166780363877223,7.75795699749385,-1.12947630470874,0.264640424365803,0.999634798579701,-4.66190696415769
"204967_at","chr12",0.0864762720460188,6.91043424415211,1.12934480814747,0.264695286341395,0.999634798579701,-4.66199259449269
"218186_at","chr4",-0.077774105805843,4.83714024135542,-1.12924701931308,0.264736090291966,0.999634798579701,-4.66205626845237
"220498_at","chr6",-0.06112755842629,5.15397361238785,-1.12923684025695,0.264740337922867,0.999634798579701,-4.6620628961235
"215235_at","chr20",-0.153860906106376,6.50435034071865,-1.12914431225861,0.26477895127142,0.999634798579701,-4.66212313937349
"219880_at","chr6",0.129842219183836,5.45035554443176,1.12902751241197,0.264827699360135,0.999634798579701,-4.66219917906926
"218908_at","chr5",0.103526113815012,6.49412012412437,1.12902751228345,0.264827699413778,0.999634798579701,-4.66219917915293
"209042_s_at","chr16",-0.168314663419743,9.48795868718942,-1.12898731448471,0.264844478018995,0.999634798579701,-4.66222534727281
"201056_at","chr1",0.080826779378131,7.31397162796875,1.12888044170499,0.264889090516023,0.999634798579701,-4.66229491555259
"202328_s_at","chr1",0.0783335158969969,6.34813612831325,1.12877354220005,0.26493371952208,0.999634798579701,-4.66236449515248
"206059_at","chr12",-0.130449789776753,9.39681822273621,-1.12877295105329,0.264933966332234,0.999634798579701,-4.66236487990588
"204709_s_at","chr11",0.111550657996745,3.65721475119232,1.12869034695736,0.264968456044191,0.999634798579701,-4.66241864172825
"216982_x_at","chr3",-0.124823644025982,4.94072288389767,-1.12860496553832,0.265004108732572,0.999634798579701,-4.66247420732194
"208447_s_at","chr16",0.147866652070066,7.90070937065223,1.12848647445784,0.265053592669455,0.999634798579701,-4.66255131401359
"210399_x_at","chr17",-0.132105881672424,7.64691264090931,-1.12843843364807,0.265073657221722,0.999634798579701,-4.66258257388395
"217864_s_at","chr4",0.14339227690721,8.55857427777491,1.12820602720743,0.265170738531662,0.999634798579701,-4.66273378204524
"217486_s_at","chr3",0.0821121459066081,4.78312271590507,1.12814658255534,0.265195573942072,0.999634798579701,-4.66277245328102
"213605_s_at","chr2",-0.226874470924956,8.43976106679653,-1.12814484776647,0.26519629874523,0.999634798579701,-4.6627735818056
"211260_at","chr19",-0.0978004867213595,7.62965410405136,-1.12792340020349,0.265288832185321,0.999634798579701,-4.66291762597243
"217455_s_at","chr3",0.0988002555769105,5.22457413661144,1.12780995585733,0.265336244614301,0.999634798579701,-4.66299140758714
"221576_at","chr6_GL000253v2_alt",-0.0760960209805104,4.45693743945941,-1.12774875134659,0.265361826661848,0.999634798579701,-4.66303121076166
"203281_s_at","chr10",-0.0952133957289041,6.96104595913894,-1.12754721713571,0.265446075634697,0.999634798579701,-4.66316226056985
"215095_at","chr20",-0.119967262067972,5.3391762245278,-1.127290140003,0.265553571291064,0.999634798579701,-4.6633293964068
"216183_at","chr22",0.0930367693490526,5.99460134468081,1.1272781437876,0.265558588211457,0.999634798579701,-4.66333719475416
"219145_at","chr5",-0.0769811855202205,5.62207500149477,-1.127237140078,0.265575736824544,0.999634798579701,-4.66336384934688
"218770_s_at","chr5",0.108845525036051,6.23462716683225,1.12719153875492,0.265594809181741,0.999634798579701,-4.66339349158246
"220808_at","chr6",0.0836209750764496,5.14041852295566,1.12711425383621,0.265627135153289,0.999634798579701,-4.66344372658463
"207146_at","chr14",-0.0623496729670956,5.91547631004548,-1.12706841882259,0.265646307892082,0.999634798579701,-4.66347351772672
"218533_s_at","chr4",-0.123040036067454,7.87430215649715,-1.12678459649955,0.265765052404827,0.999634798579701,-4.66365796733586
"206394_at","chr13",0.0672174166366295,4.78850663134469,1.1267499098771,0.265779567052469,0.999634798579701,-4.66368050643614
"220167_s_at","chr6",0.115015229462212,5.71826820969399,1.12674570937673,0.265781324793826,0.999634798579701,-4.66368323584549
"207078_at","chr14",-0.129573134286517,4.71394510114155,-1.1267065404232,0.26579771583201,0.999634798579701,-4.66370868667288
"33778_at","chr7",0.0908999049302945,8.54357557585713,1.12669095527926,0.265804237949679,0.999634798579701,-4.66371881321139
"206797_at","chr14",-0.259549752186182,11.3046350761508,-1.12664269960659,0.265824432850041,0.999634798579701,-4.66375016679763
"210664_s_at","chr17_KI270857v1_alt",-0.13119729114878,11.8263188445651,-1.12662362259673,0.265832416840746,0.999634798579701,-4.66376256153075
"208649_s_at","chr16",-0.158997668270429,8.81374459961959,-1.12605794150153,0.266069239688551,0.999634798579701,-4.66413000838928
"217662_x_at","chr3",0.130899591035626,4.17577708108934,1.12600393405776,0.266091857794046,0.999634798579701,-4.66416508085093
"203306_s_at","chr10",0.0913267969556806,10.1683233820031,1.12587911643599,0.266144136156921,0.999634798579701,-4.66424613153962
"204772_s_at","chr11",0.131448338783036,6.2511562645178,1.12574599109636,0.266199902158177,0.999634798579701,-4.66433256773247
"203853_s_at","chr11",0.0853919097773606,7.49224869626297,1.12573227899392,0.266205646608977,0.999634798579701,-4.66434147024955
"217832_at","chr4",-0.305627845514196,7.08294603611379,-1.12558746287209,0.266266320228923,0.999634798579701,-4.66443548531694
"210102_at","chr17",0.13122392636428,6.33996177287122,1.12550718039361,0.266299960421174,0.999634798579701,-4.6644876001378
"204607_at","chr11",0.304684992965552,12.4510964213322,1.12548418343134,0.266309597230531,0.999634798579701,-4.66450252782629
"48531_at","chr7",0.142622634843798,8.32948784871261,1.12545831386505,0.266320438092556,0.999634798579701,-4.66451931983066
"217275_at","chr3",0.112515567983055,6.10530047559333,1.1252446361204,0.266409993572594,0.999634798579701,-4.66465800500289
"217934_x_at","chr4",0.0629125004857851,9.26488074645023,1.12517070035808,0.266440986122335,0.999634798579701,-4.66470598653125
"204456_s_at","chr11",-0.0586581333302165,4.04988373466873,-1.12505271537924,0.266490448625864,0.999634798579701,-4.66478254831813
"46270_at","chr7",0.0919819266998623,8.55227359564503,1.12501429770492,0.266506555766029,0.999634798579701,-4.66480747638237
"211981_at","chr19",-0.163920211073158,6.66487199169898,-1.1250089860059,0.266508782823619,0.999634798579701,-4.66481092292102
"216037_x_at","chr22",0.107227999839482,7.91375902549108,1.12488649895284,0.266560142137923,0.999634798579701,-4.66489039546521
"213866_at","chr2",-0.132892406499068,6.04206744314954,-1.12487698934227,0.266564129850267,0.999634798579701,-4.66489656519507
"200636_s_at","chr1",-0.161305596702158,10.0458735316861,-1.12483182493747,0.266583069444055,0.999634798579701,-4.66492586670277
"204572_s_at","chr11",0.112850624351489,5.52573047714451,1.12457794636893,0.26668955066777,0.999634798579701,-4.66509055640233
"214895_s_at","chr20",0.226737936969291,5.61708976650928,1.12417010232312,0.266860671068323,0.999634798579701,-4.66535505087205
"201202_at","chr1",0.175718603371013,9.72749309660398,1.12405180832611,0.266910318648241,0.999634798579701,-4.66543175016911
"208286_x_at","chr16",0.0873263196830223,7.08872760262544,1.12402429193216,0.266921868124363,0.999634798579701,-4.66544959014235
"213611_at","chr2",-0.0994800488194363,5.56982959891748,-1.12396245894644,0.266947822624499,0.999634798579701,-4.66548967745708
"216987_at","chr3",-0.0540323632953914,3.64745667472151,-1.12393613425897,0.266958873000867,0.999634798579701,-4.66550674355575
"216391_s_at","chr22",-0.101897837689513,5.06814994021902,-1.12388765878972,0.266979222513875,0.999634798579701,-4.66553816887594
"221140_s_at","chr6_GL000251v2_alt",-0.0719179993285932,5.56490996836476,-1.12368336680485,0.267064994341483,0.999634798579701,-4.6656705920335
"215505_s_at","chr21",-0.260793064857415,6.35977524757212,-1.12367640200468,0.267067918852458,0.999634798579701,-4.66567510626256
"206021_at","chr12",-0.0710935117028386,4.60647853905051,-1.12367391364912,0.267068963715396,0.999634798579701,-4.66567671908175
"216268_s_at","chr22",0.202312191588318,8.09107987294068,1.12342254459385,0.26717452879783,0.999634798579701,-4.66583962609236
"213292_s_at","chr19_KI270938v1_alt",-0.116766482495065,7.64103184590624,-1.12340693999606,0.267181083090375,0.999634798579701,-4.66584973799574
"204089_x_at","chr11",0.0927922896003599,7.96634396639541,1.1233866671979,0.267189598305839,0.999634798579701,-4.66586287473642
"221904_at","chr6_GL000254v2_alt",0.14486338671676,6.99132748322385,1.12338040090529,0.267192230385646,0.999634798579701,-4.6658669352397
"203419_at","chr10",-0.110307756627447,6.8085419352767,-1.12332387450059,0.267215974445459,0.999634798579701,-4.66590356291494
"216753_at","chr3",0.0846535029501938,4.58919157771919,1.12287111179248,0.267406212670219,0.999634798579701,-4.66619688026647
"207548_at","chr15",0.0601240089425978,4.1180473456816,1.1227797932154,0.267444593839369,0.999634798579701,-4.66625602677629
"218864_at","chr5",-0.136581007236964,6.42434871091575,-1.12275909403909,0.267453294240704,0.999634798579701,-4.66626943289472
"AFFX-r2-Ec-bioC-5_at","chr7",-0.171319336375172,11.3003368210303,-1.12267899417928,0.267486964186403,0.999634798579701,-4.66632130856805
"210635_s_at","chr17_GL383563v3_alt",0.127927050017316,5.38810627724393,1.12266377159811,0.267493363333117,0.999634798579701,-4.66633116689619
"213332_at","chr19_KI270938v1_alt",-0.140163794626124,5.56837066029995,-1.1226238253225,0.267510156145534,0.999634798579701,-4.66635703600181
"204071_s_at","chr11",-0.125577718510346,8.38998432707631,-1.12256967644535,0.267532920713258,0.999634798579701,-4.66639210131913
"216220_s_at","chr22",-0.150336749995571,7.07963981218326,-1.12252097968247,0.26755339434912,0.999634798579701,-4.66642363466429
"216350_s_at","chr22",0.117019863411301,5.48942063147892,1.12210977235875,0.26772632309528,0.999634798579701,-4.66668985955249
"210249_s_at","chr17",0.104782706501502,7.90296628028362,1.12187314745255,0.267825869088956,0.999634798579701,-4.66684301502903
"208669_s_at","chr16",0.121493991944122,10.3309010005947,1.12180812985846,0.267853226015486,0.999634798579701,-4.66688509244571
"206230_at","chr13",-0.0711075058681425,5.62243889969921,-1.12172608944692,0.26788774832672,0.999634798579701,-4.66693818330108
"221512_at","chr6_GL000252v2_alt",0.113677913641691,7.26409828580556,1.12172442063532,0.26788845058945,0.999634798579701,-4.66693926320282
"207941_s_at","chr15",0.122839511287864,10.7341156767747,1.12165078278059,0.267919439883254,0.999634798579701,-4.66698691338868
"206914_at","chr14",0.153784662923218,5.12112541104159,1.12160231753803,0.267939837081525,0.999634798579701,-4.66701827309858
"214239_x_at","chr2",0.0981084142673199,6.75629648022322,1.1215454116602,0.267963788033238,0.999634798579701,-4.66705509277246
"1773_at","chr1",0.0564421302073157,5.13910662074972,1.12128295821149,0.268074270986661,0.999634798579701,-4.66722488507618
"203393_at","chr10",-0.0912280431199886,4.13268081597338,-1.12112405910665,0.268141177202868,0.999634798579701,-4.66732766583654
"216644_at","chr3",0.0674022362781868,4.65449257334449,1.12107817903923,0.268160497715517,0.999634798579701,-4.66735733995328
"211161_s_at","chr19",-0.235210860908124,8.5456540057033,-1.12099584256972,0.268195172828109,0.999634798579701,-4.66741059037635
"205712_at","chr12",-0.086925188321552,4.97649851528822,-1.12078700877656,0.268283135193725,0.999634798579701,-4.6675456356894
"205813_s_at","chr12",0.176048392614527,12.6229237295635,1.12068353116726,0.268326728328741,0.999634798579701,-4.66761254233441
"205806_at","chr12",0.104310324723245,5.87662287313697,1.12055682859904,0.268380112541312,0.999634798579701,-4.66769445802545
"203617_x_at","chr10",-0.0883592689744574,8.46835612399097,-1.12053603514021,0.268388874271057,0.999634798579701,-4.66770790058673
