"","chromosome","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"218234_at","chr4",-0.103099907308569,7.23399211086708,-1.53640598983851,0.132092545671186,0.473929077132712,-5.37638487971123
"208465_at","chr16",0.0886207766947162,5.97816867346855,1.5362006433022,0.132142817047617,0.474033097483053,-5.37668371222966
"220199_s_at","chr6",-0.246908767553961,8.73136834620655,-1.5360765268992,0.132173209730878,0.474065785408914,-5.37686431659676
"222223_s_at","chr6_GL000256v2_alt",-0.0778146315965262,4.44497140094153,-1.53582436373841,0.13223497482251,0.474138955246522,-5.37723120451385
"208816_x_at","chr16",0.247433404395148,9.89219090657856,1.53581945409759,0.132236177624754,0.474138955246522,-5.37723834732509
"210166_at","chr17",-0.188812351397857,6.00908374872197,-1.53554827757377,0.132302626218637,0.474300869693045,-5.3776328380805
"212509_s_at","chr19",-0.192081232391164,9.56991740695437,-1.53544995485326,0.132326725658852,0.474310936042195,-5.37777585656316
"213944_x_at","chr2",-0.10695569559258,8.28718261539442,-1.5353324951694,0.132355520295112,0.474337825871013,-5.3779467006575
"213247_at","chr19_KI270931v1_alt",-0.161615991375561,6.70682038874921,-1.53522199876107,0.132382612512962,0.474358606876509,-5.37810740611859
"218649_x_at","chr5",-0.134766885305792,8.52507618709746,-1.53509102919532,0.132414730237716,0.474359768544282,-5.37829787432385
"204823_at","chr11",-0.155728533088386,5.0853304948364,-1.53502671150739,0.132430505183542,0.474359768544282,-5.37839140583707
"210598_at","chr17",0.149974418233522,5.2657257022384,1.53492335328423,0.132455858608479,0.474359768544282,-5.37854170324045
"210975_x_at","chr18",-0.11927394330031,7.99676580317932,-1.53487340761384,0.132468111510256,0.474359768544282,-5.37861432804935
"205215_at","chr12",-0.14574909722602,5.95417346047449,-1.53474206310162,0.132500337894196,0.474360359004164,-5.3788053029437
"221692_s_at","chr6_GL000253v2_alt",-0.146454963153944,11.2822543439029,-1.53469916818612,0.13251086385433,0.474360359004164,-5.37886766899381
"208974_x_at","chr16",-0.26553782127794,10.0281762718694,-1.53459279847308,0.132536968757422,0.474362757558257,-5.37902231603942
"204074_s_at","chr11",-0.146175609463363,7.49264040388108,-1.53452291509841,0.132554121551382,0.474362757558257,-5.37912391173983
"217309_s_at","chr3",0.150129278663568,5.75740173874821,1.53425201603919,0.132620630260099,0.474524539078739,-5.37951770299453
"217847_s_at","chr4",0.169453414844256,6.60577193822827,1.53405497189582,0.132669023600281,0.47462146117608,-5.37980409652199
"214865_at","chr2",0.094266441499804,4.51485287336201,1.53369780525504,0.132756778591777,0.474859145261565,-5.38032313646463
"206870_at","chr14",-0.191544005814049,5.63281815509024,-1.53343360598232,0.132821721699175,0.475015170058198,-5.38070700565715
"209909_s_at","chr17",0.0754669576448586,3.88156118454945,1.53329243756311,0.13285643291185,0.475017778849437,-5.38091209265786
"218027_at","chr4",-0.123929012607306,10.9052334076236,-1.53325720327209,0.132865097634818,0.475017778849437,-5.38096327779809
"204394_at","chr11",-0.208088595663886,9.19305530123703,-1.53315657615186,0.132889846085614,0.475030022665153,-5.38110945387046
"220551_at","chr6",-0.0707502463340868,4.02023566936705,-1.53299594151123,0.132929360582695,0.475095037012787,-5.38134278223334
"203229_s_at","chr10",-0.145135182548692,7.92995128502664,-1.53258984097617,0.13302929926401,0.475375954395949,-5.38193256282116
"217333_at","chr3",0.0992196144492308,4.58373558991702,1.53248590414388,0.133054887126568,0.47539113400458,-5.38208348814093
"208071_s_at","chr15",0.106141439456366,6.04896631834663,1.53227579338211,0.133106625657935,0.475465282594798,-5.3823885594295
"206263_at","chr13",-0.311836020748594,9.36577491086711,-1.53222828374033,0.13311832686375,0.475465282594798,-5.38245753611408
"205747_at","chr12",-0.0794021132049467,4.31863810553534,-1.53135687882109,0.133333092662029,0.476156028411672,-5.38372234435399
"209522_s_at","chr17",-0.143206747026325,10.0170023961955,-1.5307232450563,0.13348943205734,0.476637935236636,-5.38464163556251
"202878_s_at","chr10",0.277294202696698,9.37751611350056,1.52999686148332,0.133668836927217,0.477063998253748,-5.38569507390603
"205081_at","chr12",0.286696275015133,6.86038564535831,1.52997049286218,0.13367535318154,0.477063998253748,-5.38573330664945
"222049_s_at","chr6_GL000255v2_alt",0.173365660312594,8.09769217921087,1.52994923540244,0.133680606543269,0.477063998253748,-5.38576412812253
"215108_x_at","chr20",-0.423298245574894,6.39895875614902,-1.52989335282283,0.133694417610008,0.477063998253748,-5.38584515119867
"213509_x_at","chr2",-0.154719672481178,11.5241633734311,-1.52964923946541,0.133754762279274,0.477174605815342,-5.38619905557134
"203782_s_at","chr11",-0.157815019676033,7.42091220468384,-1.52959466980966,0.133768254851049,0.477174605815342,-5.38627816128686
"218492_s_at","chr4",-0.11443928818098,8.26566413130662,-1.5294641419827,0.133800532821255,0.477213331677729,-5.38646736792499
"207097_s_at","chr14",-0.279397394365272,10.7848145795841,-1.52935736302464,0.133826942625036,0.477231119074423,-5.38662213869844
"213703_at","chr2",0.155936668896529,4.34404338824959,1.52903426434754,0.133906880580991,0.4774397533135,-5.38709039553344
"208050_s_at","chr15",0.0986764599902434,5.09382453249072,1.52882769956272,0.13395800690843,0.477545610481533,-5.38738971728516
"206366_x_at","chr13",0.446534906707075,6.36769077982773,1.52844598452035,0.134052525420603,0.477757390705676,-5.38794274499056
"213838_at","chr2",-0.133305322175673,8.56536225516044,-1.52841456982541,0.134060306562876,0.477757390705676,-5.38798825303956
"200887_s_at","chr1",-0.178413272514943,10.1000775721601,-1.52776389537491,0.134221554318434,0.47825552871909,-5.38893064776671
"213462_at","chr2",-0.191573394908334,7.82186439390626,-1.52749450715135,0.134288358616589,0.478401902450747,-5.38932070765006
"214743_at","chr2",0.169499543452627,7.59263132988352,1.5273871446228,0.134314990364148,0.478401902450747,-5.38947614583963
"214860_at","chr2",-0.0703765156004881,4.2609939628439,-1.52727559499994,0.134342665223424,0.478401902450747,-5.38963763575061
"206295_at","chr13",-0.327715890448143,6.41084555710473,-1.52725194019373,0.134348534440538,0.478401902450747,-5.38967187936267
"210656_at","chr17_KI270857v1_alt",-0.192091767697103,4.34283776998318,-1.52716531792176,0.134370028864094,0.478401971073264,-5.38979727308194
"213647_at","chr2",-0.215134034288515,6.61021623467399,-1.52676930065812,0.134468331575459,0.47863143518715,-5.39037046390174
"222208_s_at","chr6_GL000256v2_alt",-0.100367045535585,5.41572698459733,-1.5266488071287,0.134498252920073,0.47863143518715,-5.39054483858279
"221428_s_at","chr6_GL000252v2_alt",-0.440760919047861,7.14744709466478,-1.52664605896028,0.134498935416419,0.47863143518715,-5.39054881550812
"211501_s_at","chr19",-0.276948823622842,7.92808045431816,-1.52584598617148,0.13469774827411,0.479262376346007,-5.39170634454665
"219107_at","chr5",0.10253162610107,6.42770292267993,1.52521874808865,0.134853777466937,0.479740913546944,-5.39261344196515
"217583_at","chr3",-0.397230764028107,8.48162605881262,-1.52429520720824,0.135083777290445,0.48048240566809,-5.39394844110771
"201783_s_at","chr1",0.143708238121406,7.77625552914157,1.52408643416381,0.135135813925413,0.480522291925728,-5.39425012743388
"207762_at","chr15",-0.109099045461345,4.71498610600008,-1.52403356897549,0.135148993109357,0.480522291925728,-5.39432651413963
"213632_at","chr2",0.318697717362946,9.60159155556594,1.52391277900911,0.135179109666093,0.480522291925728,-5.39450103880624
"200808_s_at","chr1",0.1461197589081,5.62536627907211,1.52390410597084,0.135181272321163,0.480522291925728,-5.39451356966361
"213060_s_at","chr19_KI270916v1_alt",-0.0889055566119668,5.61149913749411,-1.52370513733191,0.135230893519064,0.480554254634268,-5.39480102329227
"205244_s_at","chr12",-0.205807772502328,7.15756778001184,-1.523695057835,0.135233407653734,0.480554254634268,-5.39481558443584
"212579_at","chr19_GL000209v2_alt",0.16957995870098,7.85462063946496,1.52337291801143,0.135313778894572,0.480763166257478,-5.39528091209137
"211517_s_at","chr19",-0.117644658669751,4.14576389821093,-1.52311070667419,0.135379226709569,0.480918997513803,-5.39565960895531
"216948_at","chr3",0.0699463291407736,3.62900974953962,1.52289397267824,0.135433342539351,0.481034529934492,-5.39597258164975
"213016_at","chr19_KI270890v1_alt",-0.245024260094729,7.35781346663976,-1.52276420309555,0.135465752708784,0.481068129387985,-5.39615995520646
"211923_s_at","chr19",0.0683779750903675,4.00034497463443,1.5226156518365,0.135502861257436,0.481068129387985,-5.39637443005442
"220334_at","chr6",-0.098709677072029,4.08668784712208,-1.52259673695972,0.135507586834386,0.481068129387985,-5.39640173757499
"207919_at","chr15",0.160064215633291,5.77533383886229,1.52221088242892,0.135604015174988,0.481220047676805,-5.39695873209166
"218976_at","chr5",-0.170207833056935,10.9226506300212,-1.52213194710797,0.135623748553664,0.481220047676805,-5.39707266249121
"215617_at","chr21",-0.103728538598101,4.00599884596031,-1.52212169011283,0.135626312912564,0.481220047676805,-5.39708746642224
"216947_at","chr3",0.0673030176044418,3.58684605472446,1.52199402264212,0.135658234399917,0.481220047676805,-5.3972717215679
"214102_at","chr2",-0.159190129095331,6.32543117499041,-1.52190857615245,0.135679602474485,0.481220047676805,-5.39739503389779
"208081_s_at","chr15",0.162792260722594,5.49039964942376,1.52190702980784,0.135679989202227,0.481220047676805,-5.39739726545231
"203325_s_at","chr10",-0.15880924027143,5.52905088097835,-1.52153304029058,0.135773546747486,0.48144972059305,-5.39793691634286
"218647_s_at","chr5",0.170627619454134,9.29038786154303,1.52135008866472,0.135819332895656,0.48144972059305,-5.39820086467057
"205927_s_at","chr12",0.0949411002217131,5.9883178138849,1.52133535069776,0.135823021811507,0.48144972059305,-5.39822212622808
"215321_at","chr20",-0.242381986929098,8.30636896750136,-1.52130270494464,0.135831193335158,0.48144972059305,-5.39826922159252
"206910_x_at","chr14",-0.0945385601945521,14.3661001455219,-1.52107637751876,0.135887855934943,0.481573936790124,-5.39859570093784
"218948_at","chr5",-0.305930153605724,6.9208721577429,-1.52060684889532,0.136005465941716,0.481914071064675,-5.39927286213663
"210146_x_at","chr17",0.374292445930505,6.69961345181266,1.52015436459429,0.136118883677129,0.48223924485932,-5.39992526545524
"217958_at","chr4",0.160883769677728,9.99000374039126,1.5199719634916,0.136164624942262,0.482312569684977,-5.40018820704035
"204668_at","chr11",0.105161985577886,4.59436419527643,1.51989777655096,0.136183232540093,0.482312569684977,-5.4002951436981
"211748_x_at","chr19",-0.224657569694646,8.219251828125,-1.51974201832872,0.136222306500703,0.482312569684977,-5.40051964602315
"214702_at","chr2",0.180861261293802,4.5733881187142,1.51967443190628,0.13623926421821,0.482312569684977,-5.40061705542464
"218897_at","chr5",-0.212408881032244,7.89415927872839,-1.51961329176703,0.136254605991484,0.482312569684977,-5.40070517074898
"217956_s_at","chr4",-0.132072504835243,9.47880881987325,-1.51942318604205,0.136302317674941,0.482312569684977,-5.40097913141477
"213241_at","chr19_KI270931v1_alt",0.327744788995608,7.46115585592341,1.51939399447207,0.136309645197672,0.482312569684977,-5.40102119657366
"201234_at","chr1",-0.156806872795864,8.0515335519933,-1.51938148155224,0.136312786225103,0.482312569684977,-5.40103922751623
"215792_s_at","chr21",-0.145391943424023,7.91379326989037,-1.5190491812596,0.13639622235028,0.482510317501797,-5.40151801915718
"209710_at","chr17",-0.14312955293139,6.04936862212094,-1.51895578444297,0.136419680387676,0.482510317501797,-5.40165257224371
"217533_x_at","chr3",-0.096049618012497,5.01960742942277,-1.51890015903458,0.136433653092599,0.482510317501797,-5.40173270605732
"218940_at","chr5",0.142021574280791,7.90608079305518,1.51837494427921,0.136565639741184,0.482863842541215,-5.40248920004815
"221730_at","chr6_GL000253v2_alt",-0.206988367794716,6.98753375197404,-1.5183298925482,0.136576966012129,0.482863842541215,-5.4025540795256
"201898_s_at","chr1",0.162930168242724,8.83619515565069,1.5181912499531,0.136611826293466,0.482910449752386,-5.40275372943473
"218882_s_at","chr5",-0.210762758885094,8.98718637740122,-1.51798035461558,0.136664867446837,0.482989841482247,-5.40305739450697
"215217_at","chr20",0.0920586739151172,6.31970483085099,1.51792954870833,0.136677647829783,0.482989841482247,-5.40313054355815
"218832_x_at","chr5",-0.0966997412144313,4.84536877352756,-1.51769832106333,0.136735825936431,0.483017967555772,-5.40346343165614
"212922_s_at","chr19_KI270884v1_alt",-0.15874505343664,9.75524078825854,-1.51769141547863,0.136737563722898,0.483017967555772,-5.40347337262218
"202346_at","chr1",-0.0836843206676665,9.17347978536358,-1.517639399431,0.136750654099486,0.483017967555772,-5.40354825126545
"201992_s_at","chr1",0.142492975624964,6.86348416298361,1.51704826197186,0.13689949039733,0.483422429971937,-5.40439905039075
"208770_s_at","chr16",-0.17127237700246,9.28444995881941,-1.51701223527813,0.136908565367552,0.483422429971937,-5.4044508925307
"219617_at","chr5",-0.10752876495899,5.90718755079683,-1.5168738040485,0.136943440079184,0.483435421606249,-5.40465008380969
"209900_s_at","chr17",-0.285679062218657,8.15913512775168,-1.5167557887304,0.136973177059882,0.483435421606249,-5.40481988545244
"204498_s_at","chr11",-0.115941681066509,5.47925020378843,-1.5167392374554,0.136977347990243,0.483435421606249,-5.40484369865362
"210695_s_at","chr17_KI270857v1_alt",-0.153992140197937,7.74450007682902,-1.51656696558071,0.137020766627853,0.483512057368711,-5.4050915416197
"205139_s_at","chr12",-0.214819601907352,5.15766924936869,-1.5164362089389,0.137053729297507,0.483551778200911,-5.40527964096453
"203767_s_at","chr11",-0.284998447655689,7.43434239879178,-1.51600463913238,0.137162569489522,0.483792525722475,-5.40590037100215
"217039_x_at","chr3",-0.0926784545433907,7.13536347301549,-1.51599342348503,0.137165398952424,0.483792525722475,-5.40591650044977
"201716_at","chr1",-0.118388724051673,9.53198304539498,-1.51586219962036,0.137198507335507,0.483832697152618,-5.40610520821687
"216209_at","chr22",-0.13986649881357,5.15378912290429,-1.5155418310334,0.137279364643814,0.484027410277259,-5.40656585620451
"201471_s_at","chr1",0.158663135756507,10.2404901910481,1.51547127728312,0.137297176708803,0.484027410277259,-5.40666729157049
"205841_at","chr12",-0.121918913983472,5.33498161895085,-1.51477369731092,0.137473387862043,0.484552417091676,-5.40766997795172
"211190_x_at","chr19",0.126818699087012,5.75590066322449,1.51470955141023,0.13748960041462,0.484552417091676,-5.40776215920909
"203146_s_at","chr10",0.113146713629587,6.79464707642624,1.51446250811059,0.137552053640163,0.484695839756709,-5.40811714175691
"221124_s_at","chr6_GL000251v2_alt",0.119980972209402,5.49321674963757,1.51416056431198,0.137628416656191,0.484843207361756,-5.40855094202521
"212298_at","chr19",-0.320102998846128,8.23518792623106,-1.51412503762629,0.137637403750763,0.484843207361756,-5.40860197785994
"201721_s_at","chr1",0.193276592714192,10.8142901476327,1.51394621876926,0.137682646221015,0.48490979301117,-5.40885884373895
"204696_s_at","chr11",0.102344041641264,5.05134478288118,1.51387827079142,0.13769984066924,0.48490979301117,-5.40895644109757
"216883_x_at","chr3",-0.117631297801689,7.05744976435785,-1.51374314130714,0.137734040708122,0.484953568018782,-5.40915052327631
"200846_s_at","chr1",-0.132685247946807,9.35484269290798,-1.51358003876,0.137775329515646,0.484982056586448,-5.40938476168774
"217947_at","chr4",-0.107580288599394,12.1318102027913,-1.51353918539824,0.1377856729423,0.484982056586448,-5.40944342938804
"206217_at","chr13",-0.0893226986486431,6.44964537927528,-1.51343585013026,0.137811838571977,0.484997524149752,-5.40959181827529
"207224_s_at","chr14",-0.183588427588845,7.83123436065845,-1.51289331836755,0.137949278758053,0.485404530547015,-5.41037074263948
"201103_x_at","chr1",-0.146672809021739,11.2426373152021,-1.51269301193121,0.13800005029065,0.485506494050034,-5.41065826385422
"44563_at","chr7",0.0957621184621917,7.53800364574342,1.51234877880741,0.138087337697048,0.485736873816066,-5.4111522990554
"38340_at","chr7",-0.0933035730184812,8.07833380645452,-1.5119998077532,0.138175871524739,0.4859715645653,-5.41165303160476
"218768_at","chr5",-0.156604262874001,8.79695565687079,-1.51185634881607,0.13821228015477,0.485972412964929,-5.41185884845011
"220377_at","chr6",0.11443035287589,5.58842847731101,1.51182694821093,0.138219742718759,0.485972412964929,-5.41190102658985
"218578_at","chr4",0.100149656389695,7.82218978172202,1.51140931235768,0.13832578327159,0.486119298045354,-5.41250008837968
"210355_at","chr17",0.0571338869008997,3.63376695057599,1.51132283480853,0.138347748622321,0.486119298045354,-5.41262411433528
"206182_at","chr13",0.134726983559896,6.11788905029175,1.51126916833736,0.13836138134002,0.486119298045354,-5.41270107951311
"219828_at","chr6",0.0870707534905382,6.02395633497653,1.51124781925226,0.13836680487644,0.486119298045354,-5.41273169638988
"219681_s_at","chr5_KI270897v1_alt",0.184569442748375,6.71271403334036,1.5111961820158,0.138379923537976,0.486119298045354,-5.41280574812676
"205324_s_at","chr12",-0.198690397511387,7.93910095468751,-1.51114688303685,0.138392449082176,0.486119298045354,-5.4128764445167
"217901_at","chr4",-0.15327291265983,9.56826409837739,-1.51089041662583,0.138457624907833,0.486271560786976,-5.41324419274582
"216597_at","chr3",0.0876614614656379,5.53706778017575,1.5105724286835,0.138538469244685,0.486478795612207,-5.41370007958626
"204364_s_at","chr11",-0.14073058973754,4.3385443518761,-1.51048014566952,0.138561938068631,0.486484522356959,-5.41383236608843
"203979_at","chr11",-0.155243502265611,11.5122680642672,-1.50974764181739,0.138748336392356,0.487062195053972,-5.41488214494621
"213385_at","chr2",-0.36617564912614,10.2926116024277,-1.50958472206465,0.138789821359513,0.487100908636084,-5.41511556958425
"206550_s_at","chr13",-0.176609699576062,7.0315949324176,-1.509472945162,0.138818289327877,0.487100908636084,-5.41527570586875
"213426_s_at","chr2",0.096594628615601,5.2035395904192,1.50944674984822,0.138824961571598,0.487100908636084,-5.41531323284414
"220864_s_at","chr6",-0.108350791559594,12.4607575819114,-1.50914375084259,0.138902157469374,0.487291808963792,-5.41574726197527
"214385_s_at","chr2",0.111904486665587,5.60193928367402,1.5089885745798,0.138941705425103,0.487291808963792,-5.41596951317194
"203612_at","chr10",0.213174176201052,7.4020166638769,1.50897568333214,0.138944991270728,0.487291808963792,-5.41598797574299
"205710_at","chr12",-0.177187608519985,4.14599273267994,-1.50865501891016,0.139026745280126,0.487501779412146,-5.41644717919741
"200806_s_at","chr1",0.359539368606152,12.0517354146837,1.50836368998832,0.139101053436063,0.487514823626256,-5.4168642975724
"210113_s_at","chr17",0.118688104273787,5.9305094866753,1.50831045117769,0.139114636281966,0.487514823626256,-5.41694051596318
"209031_at","chr16",-0.215365520321791,8.30582762997568,-1.50830586708273,0.13911580587404,0.487514823626256,-5.41694707858839
"202472_at","chr1",-0.171238707102941,6.79815310144056,-1.50816459984765,0.139151852832299,0.487514823626256,-5.41714930910574
"222052_at","chr6_GL000255v2_alt",-0.175823644405849,6.57707330310824,-1.50802234738539,0.139188158723071,0.487514823626256,-5.41735293292988
"221530_s_at","chr6_GL000252v2_alt",0.139848096541398,4.39269174847195,1.50802068994175,0.139188581782926,0.487514823626256,-5.41735530533616
"209860_s_at","chr17",-0.0989388203203063,12.2051343603072,-1.50791967017613,0.139214368855357,0.487514823626256,-5.41749989706409
"212606_at","chr19_GL949746v1_alt",-0.160217938528588,6.98826700744866,-1.50791160191641,0.13921642858503,0.487514823626256,-5.41751144496195
"204712_at","chr11",0.0798109240133593,4.06162651803903,1.50786853580165,0.139227423257631,0.487514823626256,-5.41757308347902
"221811_at","chr6_GL000254v2_alt",-0.097644858089815,6.86345220667084,-1.50762182367571,0.139290421611484,0.4876587650855,-5.41792616071495
"205604_at","chr12",0.0854699492476003,5.71584563600266,1.50752499676284,0.139315152741594,0.48766870798625,-5.4180647185608
"211305_x_at","chr19",0.125672180952487,6.20405067907601,1.50714647651976,0.139411866448796,0.487914393014521,-5.41860629903606
"210858_x_at","chr18",-0.159167944507743,6.95599422760894,-1.50707887994964,0.139429143328565,0.487914393014521,-5.41870300230396
"217109_at","chr3",0.094208672380689,4.13951829586617,1.50649504983125,0.139578434484755,0.488299799273389,-5.41953806513093
"210801_at","chr18",0.0992955401529452,3.8317308345904,1.50647674179299,0.139583118093681,0.488299799273389,-5.41956424677763
"201839_s_at","chr1",0.352250984242261,6.45750867129966,1.50619267154138,0.139655805737573,0.488477372337246,-5.41997044869734
"215134_at","chr20",-0.158328961962678,5.42531194144779,-1.50602049194972,0.139699877597039,0.488533179880328,-5.42021662097204
"209064_x_at","chr16",-0.154187005239651,8.90814302547787,-1.5059589962533,0.139715621000026,0.488533179880328,-5.42030453781714
"218180_s_at","chr4",-0.179474015419199,8.91250579123685,-1.50564911743962,0.139794974058341,0.48868659744427,-5.42074750486605
"216997_x_at","chr3",0.0788229578681432,3.95112597940098,1.50560257563593,0.139806895482148,0.48868659744427,-5.42081402863282
"219234_x_at","chr5",-0.236612669794801,5.04259516655431,-1.5053664892218,0.139867380194249,0.48868659744427,-5.42115144660004
"201136_at","chr1",0.297655135174091,8.40672488486252,1.50529579720331,0.13988549536212,0.48868659744427,-5.42125247141458
"208304_at","chr16",0.0986177880096744,4.6220321820494,1.50528639424516,0.139887905056148,0.48868659744427,-5.42126590870987
"219045_at","chr5",0.149943341514239,6.02618811102556,1.50527385775928,0.139891117830144,0.48868659744427,-5.42128382385565
"210963_s_at","chr18",-0.17612194926891,5.52669706697471,-1.50475492280147,0.140024158963764,0.489074661216018,-5.42202528596311
"216386_at","chr22",0.086085586969336,4.34408335024261,1.50463063674973,0.140056037579991,0.489109319512377,-5.42220283384965
"216990_at","chr3",0.0818377925653602,3.49861005065449,1.5043978121071,0.140115771263232,0.48922979177624,-5.42253539844677
"214473_x_at","chr2",-0.1490536682263,7.60667305000616,-1.50432499627964,0.140134457122781,0.48922979177624,-5.42263939847207
"208997_s_at","chr16",-0.110053493901388,6.39719881346094,-1.50403309793967,0.140209383474404,0.489381835098428,-5.42305626040933
"212963_at","chr19_KI270887v1_alt",0.144618115364479,4.81726301494235,1.50398417556216,0.140221944311768,0.489381835098428,-5.423126119706
"209767_s_at","chr17",0.129343440878994,5.672143173971,1.50380964564064,0.140266762240926,0.48946156993125,-5.42337532526215
"211800_s_at","chr19",-0.118468444363627,8.43936080133607,-1.50318428527673,0.14042744373025,0.489945522941077,-5.42426804464753
"216434_at","chr22",0.116123621710137,7.05310334901116,1.50303779009581,0.140465105738796,0.489987096505502,-5.4244771226422
"202964_s_at","chr10",-0.115030318288992,7.196333994085,-1.50296683648789,0.140483349884663,0.489987096505502,-5.42457838112094
"217557_s_at","chr3",0.0874180511814879,5.20630290861889,1.50248758389631,0.140606628536813,0.490340304307228,-5.42526221457128
"213880_at","chr2",-0.214027828700114,3.89894311532547,-1.50208266721313,0.140710852886405,0.49062696349201,-5.42583982808232
"220160_s_at","chr6",-0.129793902817329,6.95474459951926,-1.50178484311189,0.14078755122319,0.49081757098576,-5.42626458525169
"217081_at","chr3",-0.12915747425459,4.97287677263565,-1.50077442469877,0.141048011577116,0.491648654968458,-5.427705084488
"218573_at","chr4",-0.143248508444065,8.59286566376447,-1.50048519464659,0.141122638431273,0.49183182358158,-5.4281172646871
"203503_s_at","chr10",-0.129583283760692,6.75729173266409,-1.50012837642506,0.141214747665587,0.491915740385346,-5.42862566657083
"212334_at","chr19",-0.162677981890726,10.4069622612147,-1.50004437258258,0.141236439424208,0.491915740385346,-5.42874534123994
"202780_at","chr1",-0.138916646401131,5.99190887978298,-1.5000326885827,0.141239456716796,0.491915740385346,-5.42876198618031
"208616_s_at","chr16",0.0988208625270204,11.8051192852575,1.49999085517034,0.141250260257279,0.491915740385346,-5.42882158080172
"211100_x_at","chr18",0.111265469703718,6.95265720415769,1.49996427181193,0.141257125790953,0.491915740385346,-5.42885944988269
"218081_at","chr4",-0.124356543792931,7.27915643556124,-1.49972527158027,0.141318862971001,0.492053815318066,-5.42919988853715
"213122_at","chr19_KI270920v1_alt",-0.297110422366708,6.31349964358923,-1.4993879413286,0.141406036783895,0.492280400286738,-5.42968030869843
"216547_at","chr3",-0.143931875221686,7.78633712453487,-1.49924664047248,0.141442564868666,0.492328997300754,-5.42988151832413
"201316_at","chr1",-0.175715142923746,9.40291089841024,-1.49916297587997,0.141464196782427,0.492328997300754,-5.43000064705821
"204458_at","chr11",-0.167277913912228,6.17114424106313,-1.498860296874,0.141542478022088,0.492524489674798,-5.43043157741314
"212064_x_at","chr19",-0.105803818161145,7.13717877015477,-1.4986608768669,0.141594072455789,0.492627073574515,-5.4307154532797
"35776_at","chr7",-0.156427401357467,8.73508767501022,-1.49814552003194,0.141727476221507,0.493014207961668,-5.4314489111434
"220840_s_at","chr6",-0.224876335803292,5.77425013202032,-1.49787335627456,0.141797968117812,0.493182409954801,-5.43183616464037
"204761_at","chr11",-0.189705041592401,7.20652735760885,-1.49769555786647,0.141844033951057,0.493265617284996,-5.43208911458501
"220536_at","chr6",0.114071846191096,6.69570900988117,1.49753467694147,0.141885726899432,0.4933208781399,-5.43231797324965
"205178_s_at","chr12",-0.224738937584327,8.84998077834475,-1.49746335060964,0.141904214531601,0.4933208781399,-5.43241943038167
"211497_x_at","chr19",0.106934566064212,5.49548638509913,1.49727347252753,0.141953439873576,0.493415007031309,-5.43268949870692
"219147_s_at","chr5",-0.143915966535408,10.1154284976354,-1.49716155299405,0.14198246105662,0.493438890009097,-5.43284867029888
"208801_at","chr16",-0.164574263669476,10.7538622849194,-1.49659588287451,0.142129213870491,0.493845856936137,-5.43365300165334
"201656_at","chr1",-0.259483699809741,7.7315367895185,-1.49653930408034,0.142143898849689,0.493845856936137,-5.43373343658528
"209482_at","chr17",-0.153002814026754,9.68006939735085,-1.49633092384346,0.14219799418517,0.493956762273978,-5.43402965574693
"219175_s_at","chr5",-0.113223767122262,7.17501658730132,-1.49587985603565,0.142315147146941,0.494149759192107,-5.43467073665758
"205971_s_at","chr12",-0.13068715041103,5.77201389429827,-1.49558997852915,0.142390475725557,0.494149759192107,-5.43508263430663
"202221_s_at","chr1",-0.253792780000644,7.1483536447602,-1.49557189498224,0.142395176030541,0.494149759192107,-5.43510832751945
"204354_at","chr11",-0.161760583452564,8.51560225292379,-1.49556934456384,0.142395838949386,0.494149759192107,-5.43511195114699
"204107_at","chr11",0.120468410345675,5.07817171900467,1.49541109728951,0.142436976260521,0.494149759192107,-5.43533677763078
"216017_s_at","chr22",0.0847310452495726,5.61885392552691,1.49526669256181,0.142474523373838,0.494149759192107,-5.43554191903523
"202466_at","chr1",0.206561184547681,8.83953942273472,1.49523526019438,0.14248269724337,0.494149759192107,-5.43558656951812
"203898_at","chr11",0.220984322331354,9.13877875550088,1.49523038103917,0.14248396608289,0.494149759192107,-5.43559350040775
"208447_s_at","chr16",0.191886914847145,7.91970264917501,1.49520544634437,0.1424904505684,0.494149759192107,-5.43562892007955
"219944_at","chr6",0.101164692294549,5.23078355398696,1.49519343127537,0.142493575276058,0.494149759192107,-5.43564598726644
"220188_at","chr6",0.0766789696942674,4.10280106407601,1.49517812531051,0.142497555911931,0.494149759192107,-5.43566772893331
"220229_s_at","chr6",0.0683764782370635,3.7896037252062,1.49492663336501,0.14256297432052,0.494299669873652,-5.43602493722994
"214087_s_at","chr2",0.0715166803766518,4.24224075260453,1.49479184021727,0.142598046724723,0.494344333471314,-5.43621636946558
"214323_s_at","chr2",-0.168225495482867,9.51178959441196,-1.49427301848883,0.142733105246845,0.494735550892167,-5.43695305213113
"200891_s_at","chr1",-0.194508320535988,12.4597021034813,-1.49390981587551,0.142827713902048,0.494986462756055,-5.43746863273736
"206397_x_at","chr13",0.104011974957311,5.439298353116,1.4937597251274,0.142866824784382,0.495044992334995,-5.43768165979541
"216110_x_at","chr22",0.0927977672655285,4.91358339691563,1.49354478529654,0.14292284898087,0.495162100582712,-5.43798669521031
"207578_s_at","chr15",0.0938588770470767,7.48142930550748,1.49343214910445,0.142952214651257,0.495186827209773,-5.43814652903864
"207701_at","chr15",0.0963575822620326,5.75786311312422,1.49333827275476,0.142976693062445,0.495194619302251,-5.43827973389687
