"","chromosome","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"202514_at","chr1",-0.317287067000211,7.04840535873153,-1.98053916805874,0.0565508023294083,0.410546956314854,-4.70895244226996
"216604_s_at","chr3",0.131762986875438,5.02080158482167,1.98046803928492,0.0565591690501543,0.410546956314854,-4.70907879961861
"203057_s_at","chr10",0.215601782078555,7.2254595372808,1.98026123667942,0.0565835009212536,0.410589788281031,-4.70944615608424
"200818_at","chr1",-0.147115862292857,12.7921201989755,-1.98006554314724,0.0566065341386718,0.410623171933309,-4.709793751561
"203446_s_at","chr10",-0.143199694876745,6.76481895247433,-1.9794134920537,0.0566833399105106,0.410748941825175,-4.71095174890354
"207979_s_at","chr15",0.177926711067887,6.0792459046525,1.97939666649206,0.0566853230137801,0.410748941825175,-4.71098162603593
"34764_at","chr7",-0.241007478487434,7.60251875095805,-1.97926166323064,0.0567012370316145,0.410748941825175,-4.71122134409537
"209662_at","chr17",-0.292871410264841,9.62857801185162,-1.97915370485956,0.0567139658363126,0.410748941825175,-4.71141303091593
"207316_at","chr14",0.165560520207206,5.30293183939337,1.97904358380392,0.0567269522005376,0.410748941825175,-4.71160854940786
"215612_at","chr21",0.19616853302076,4.63847367639109,1.97897957622777,0.0567345016831738,0.410748941825175,-4.71172219016412
"208249_s_at","chr16",0.306484404763532,9.70542586458079,1.97863096452531,0.0567756346763766,0.410913194829643,-4.71234107489058
"209412_at","chr17",-0.272954917721748,7.16499388058079,-1.9780241547649,0.0568472947462193,0.411106210119771,-4.71341813380006
"219957_at","chr6",0.52755757897165,6.72727281531292,1.97799333448532,0.0568509365146471,0.411106210119771,-4.71347283155052
"205741_s_at","chr12",0.249213639750524,4.97461356797818,1.9775567567871,0.0569025450281791,0.411106210119771,-4.71424756951661
"215249_at","chr20",0.113732622862242,3.90404142607894,1.97746384901097,0.056913533070651,0.411106210119771,-4.71441242389656
"200728_at","chr1",-0.3153537263402,10.8681983042051,-1.97746271561307,0.0569136671270938,0.411106210119771,-4.71441443494652
"215030_at","chr20",-0.364033640763281,6.12127181576949,-1.97733219358247,0.0569291069011851,0.411106210119771,-4.71464602138258
"201913_s_at","chr1",-0.21846942185589,9.1936316158072,-1.97724793662847,0.0569390758054939,0.411106210119771,-4.7147955130026
"217644_s_at","chr3",-0.224739451413396,5.20965806059005,-1.97715614592267,0.0569499378026491,0.411106210119771,-4.71495836567152
"204032_at","chr11",-0.38538264459515,7.03117292148521,-1.97659509513496,0.0570163687036097,0.411452428121255,-4.71595364045455
"202482_x_at","chr1",0.168357058677244,6.75453375259579,1.97609498867403,0.057075640495757,0.411599028493842,-4.71684061937334
"216261_at","chr22",0.143651230654269,4.99213867252097,1.97596311265313,0.0570912791759976,0.411599028493842,-4.71707448320176
"222285_at","chr6_GL000256v2_alt",0.178734897326288,4.58356843773609,1.97595608339709,0.0570921128538838,0.411599028493842,-4.71708694827394
"212942_s_at","chr19_KI270886v1_alt",0.129582577057385,4.42109453859158,1.97575943674714,0.0571154396777277,0.411633985668308,-4.71743565048787
"211252_x_at","chr19",0.202513110619646,7.47044351458037,1.97545689989092,0.0571513437526275,0.411759535827064,-4.71797206939866
"206748_s_at","chr14",0.18398534864207,5.27430021939799,1.97480623199453,0.0572286295706455,0.412167200030346,-4.71912553395626
"210345_s_at","chr17",0.153723886358688,6.26201317935698,1.97442282260812,0.0572742132998019,0.412167200030346,-4.71980508143227
"222365_at","chr6_GL000256v2_alt",-0.256280460394975,6.69679873285886,-1.9741936930941,0.0573014697320684,0.412167200030346,-4.72021113755588
"206410_at","chr13",0.523254841850889,10.1432985804897,1.97417504825,0.0573036881540106,0.412167200030346,-4.72024417776109
"215462_at","chr20",0.163078282839673,6.7288118723806,1.97417427682586,0.0573037799420831,0.412167200030346,-4.72024554478324
"217863_at","chr4",-0.293227491793001,8.47187363660456,-1.97394825656865,0.0573306785352204,0.412167200030346,-4.72064605207218
"217350_at","chr3",0.174784738224895,4.86041041810718,1.97379721522417,0.057348660050452,0.412167200030346,-4.72091367718304
"206877_at","chr14",0.14998131601646,4.68432917028298,1.97373605990574,0.0573559420071855,0.412167200030346,-4.72102203174858
"219533_at","chr5",0.163588895904096,4.68118969482646,1.97339419461143,0.0573966638395101,0.412326823719047,-4.72162769851055
"219216_at","chr5",-0.27548481536408,6.64284798210278,-1.97277666161836,0.057470286171493,0.412722619291538,-4.72272154738208
"33736_at","chr7",-0.196641921478966,7.72514486776673,-1.97245827457762,0.0575082764581701,0.412862350840688,-4.72328540952672
"200734_s_at","chr1",0.157531029053622,9.20592469368493,1.97189958338443,0.0575749930167185,0.413208157033968,-4.72427467934217
"218872_at","chr5",0.217447108226352,6.29636260505272,1.97089746087632,0.0576948313527409,0.413934865714979,-4.72604858650883
"216982_x_at","chr3",0.212837292277125,5.2539777591794,1.97065992222972,0.0577232691537055,0.414005559219929,-4.72646896334054
"208076_at","chr15",0.158355256982377,4.91700989511671,1.97036022527419,0.0577591658932747,0.414014525134542,-4.72699928706397
"211110_s_at","chr18",-0.250415377836041,6.75002447859641,-1.97032059232271,0.0577639144573954,0.414014525134542,-4.72706941421974
"220550_at","chr6",0.104378607799269,3.86929311402098,1.9700707145108,0.057793861038261,0.414014525134542,-4.72751152675737
"207250_at","chr14",0.103763024870953,4.22017418579328,1.9700290252019,0.0577988586061151,0.414014525134542,-4.72758528405254
"213307_at","chr19_KI270938v1_alt",-0.352187267960853,6.46019638898853,-1.96930414035503,0.0578858154846609,0.414504118145867,-4.72886756726485
"206902_s_at","chr14",0.120404925627992,4.39689377356657,1.9691265224091,0.057907139840901,0.414523571412516,-4.72918170840658
"200711_s_at","chr1",-0.180541295109521,10.5851514984744,-1.96876829451997,0.0579501685926616,0.414691830863615,-4.72981521576033
"219449_s_at","chr5",0.290046635109121,11.256501977751,1.96862094671353,0.0579678754459441,0.414691830863615,-4.73007576679821
"210191_s_at","chr17",-0.27220144583101,5.88853765196366,-1.96844179021685,0.0579894111151063,0.414712716343892,-4.7303925439379
"211713_x_at","chr19",0.252537535306093,5.35445053138101,1.96786338278413,0.0580589867000316,0.415012333763298,-4.73141510789026
"213390_at","chr2",-0.247709717804105,8.1240915209433,-1.96776071720825,0.0580713437546829,0.415012333763298,-4.73159658561146
"202645_s_at","chr1",-0.234677733271716,6.4560878710924,-1.96744686993961,0.0581091333138969,0.415012333763298,-4.73215131510462
"209236_at","chr16_KI270853v1_alt",-0.4161500145718,8.10549311676268,-1.96743361855284,0.0581107293513232,0.415012333763298,-4.73217473561194
"215635_at","chr21",0.282831041477348,5.43989214242495,1.9673196729862,0.0581244548790901,0.415012333763298,-4.73237611802325
"216444_at","chr22",0.127155942117231,3.72584485983691,1.96673173036854,0.0581953215106155,0.415385189776348,-4.73341507864357
"216325_x_at","chr22",0.179762950835656,6.1118545751355,1.96656677777935,0.0582152172984546,0.41539410498324,-4.7337065252142
"208760_at","chr16",-0.323445054223467,6.57982315909967,-1.96632464867112,0.0582444324797131,0.415469491626823,-4.73413429688779
"213089_at","chr19_KI270917v1_alt",0.36638624192957,7.10123604871905,1.96588046170159,0.0582980610737573,0.415718920147276,-4.73491893999528
"201769_at","chr1",-0.153761472829084,10.498298787679,-1.96518158422488,0.0583825266227382,0.416100083163198,-4.73615320849052
"201695_s_at","chr1",0.356882175816489,9.28022896567461,1.96512913286296,0.0583888701336875,0.416100083163198,-4.73624582770561
"208227_x_at","chr16",0.149511202964835,5.56921533370242,1.96491928396958,0.0584142554379205,0.416147863252496,-4.73661636213387
"213728_at","chr2",0.147592231297136,6.93810891923087,1.96381808048557,0.0585476250470146,0.416763982161456,-4.738560277015
"219657_s_at","chr5_GL339449v2_alt",0.256302159405144,6.70388905175872,1.96336717032334,0.0586023124237588,0.416763982161456,-4.73935600892647
"210134_x_at","chr17",0.149448970739865,5.31702733110905,1.96332934779906,0.0586069016442075,0.416763982161456,-4.73942274880202
"201107_s_at","chr1",0.124894905675825,4.49439309611641,1.96316494814659,0.0586268528190963,0.416763982161456,-4.73971282924533
"210854_x_at","chr18",0.11874936681988,6.19723700046486,1.96311399351206,0.0586330377603285,0.416763982161456,-4.73980273402742
"215851_at","chr22",0.105691109482075,3.94064166578018,1.96271144728406,0.0586819193341832,0.416763982161456,-4.74051292639021
"209447_at","chr17",-0.281840458536593,7.5552589417048,-1.96265729293545,0.0586884980558061,0.416763982161456,-4.74060845961251
"206542_s_at","chr13",-0.303563124463722,8.93910470732737,-1.96263931822999,0.0586906817820185,0.416763982161456,-4.74064016818494
"216622_at","chr3",0.12798989942292,4.5793165943968,1.96262583145464,0.0586923203212414,0.416763982161456,-4.74066395960327
"212673_at","chr19_GL949747v2_alt",-0.189737528432003,8.67327545705692,-1.96260944485735,0.0586943112200725,0.416763982161456,-4.7406928662976
"209020_at","chr16",0.228787166187569,8.74975811650284,1.9625088830275,0.0587065303237711,0.416763982161456,-4.74087025779121
"201229_s_at","chr1",-0.372911275246,6.3607771404125,-1.96195836459314,0.0587734621797355,0.417106217578199,-4.74184124981737
"221867_at","chr6_GL000254v2_alt",-0.24375527821299,5.52153107995854,-1.96172368556786,0.0588020145728866,0.417175948611527,-4.74225510722264
"217662_x_at","chr3",0.180570225772548,4.24771235438139,1.96156940870788,0.0588207913568762,0.417176303424747,-4.74252715418388
"219622_at","chr5",0.27778699544902,9.88985989142342,1.96133589110758,0.058849222331958,0.417245106902937,-4.7429389002277
"220057_at","chr6",0.18675604420674,5.99582855966995,1.96104947139372,0.0588841105218849,0.417359634138094,-4.74344387316614
"215104_at","chr20",0.12326932236106,5.1920975200541,1.96060524322012,0.0589382566519556,0.417610541805221,-4.74422695758373
"204810_s_at","chr11",0.136605193215451,4.76897801690838,1.96020628638613,0.0589869216806524,0.417746960937636,-4.74493012056085
"209758_s_at","chr17",0.154740142734968,4.43962004626556,1.95995828582355,0.0590171905857353,0.417746960937636,-4.74536716660108
"218874_s_at","chr5",0.194383520824743,5.82054044883289,1.95974151841447,0.059043658501646,0.417746960937636,-4.74574913601233
"203724_s_at","chr11",-0.264594977559681,5.59398923470964,-1.95970588318097,0.0590480106535318,0.417746960937636,-4.74581192630715
"218792_s_at","chr5",0.150766993246074,5.60831404507205,1.95967918324828,0.0590512717148904,0.417746960937636,-4.74585897176767
"204496_at","chr11",0.322048152779844,9.81553059017368,1.95911259469084,0.0591205103570763,0.418104002928441,-4.74685718741642
"216555_at","chr3",-0.172912208431538,6.02220534368833,-1.95866709003495,0.0591750018319082,0.418356558492358,-4.74764192025003
"214062_x_at","chr2",0.21136395371905,7.25487752957031,1.9584108292349,0.0592063659244055,0.418445499269664,-4.74809324735094
"204117_at","chr11",-0.187854739242841,8.21900516115189,-1.95816756100776,0.0592361532232804,0.418523243055825,-4.74852164952095
"205391_x_at","chr12",0.121933468694918,5.87049329792748,1.95779852204859,0.0592813655833972,0.418709886208415,-4.74917145865913
"217081_at","chr3",0.172936266632757,5.59628135465777,1.9571393111584,0.0593622027372226,0.419147952575945,-4.75033197026129
"219342_at","chr5",-0.272039850689451,7.57007389281972,-1.95646153397496,0.0594454166095136,0.419602517683819,-4.75152485080181
"209717_at","chr17",-0.424319883884795,9.07031298285641,-1.95621015911299,0.0594763048665085,0.419687565255372,-4.75196718633473
"220076_at","chr6",-0.149990403429365,4.60706970524991,-1.95584135147117,0.0595216482145691,0.419874527319809,-4.75261608437329
"203043_at","chr10",-0.167501982143785,8.90470097263306,-1.95535115332155,0.0595819625633648,0.420166945243456,-4.75347841574898
"215527_at","chr21",0.165678772796083,4.89766022780044,1.95465498965038,0.0596677104299663,0.420457738768085,-4.75470278268921
"222111_at","chr6_GL000255v2_alt",-0.30250860716451,7.19707404066905,-1.95456064593524,0.059679339188609,0.420457738768085,-4.75486868217295
"206551_x_at","chr13",0.195488874212847,9.81680514753926,1.95431663317155,0.0597094252219261,0.420457738768085,-4.75529773959121
"216275_at","chr22",0.156381444937674,6.13873880273048,1.95413025304292,0.0597324142119213,0.420457738768085,-4.75562543121821
"212109_at","chr19",-0.240697358478306,7.12739118807414,-1.9541110608449,0.0597347819038154,0.420457738768085,-4.75565917336532
"222076_at","chr6_GL000255v2_alt",0.114652684310412,4.30832616830465,1.95388584015144,0.0597625728991117,0.420457738768085,-4.75605511867056
"218733_at","chr5",-0.209703056841307,7.66928515582726,-1.95385874437124,0.0597659171271312,0.420457738768085,-4.7561027515451
"203031_s_at","chr10",-0.179459308964621,8.71344323258883,-1.95379171093096,0.05977419125908,0.420457738768085,-4.75622059040028
"222321_at","chr6_GL000256v2_alt",0.121776387597518,4.23402235478965,1.9535143309822,0.0598084396620592,0.420508508233546,-4.7567081664225
"208204_s_at","chr16",0.155634648950681,6.54152113960421,1.9534275218671,0.0598191615833419,0.420508508233546,-4.75686074767131
"213988_s_at","chr2",0.303115845830821,11.9971395551041,1.95280261324429,0.0598963943063129,0.420918604404332,-4.75795897158538
"219890_at","chr6",0.134633331001086,4.23597084455786,1.9525718910655,0.0599249312692137,0.420986343072934,-4.75836437725614
"215479_at","chr20",0.215443200852903,6.46418920211005,1.95237983228687,0.0599486951508453,0.421007529434912,-4.75870181845942
"211919_s_at","chr19",0.420868584440907,7.65544584748648,1.95224208064161,0.0599657445300972,0.421007529434912,-4.75894382786475
"221763_at","chr6_GL000254v2_alt",0.312955685917768,9.51261621645454,1.95157514389554,0.0600483502411416,0.421434769446296,-4.76011535013174
"211778_s_at","chr19",0.12364797938452,5.30304121662626,1.95144538182488,0.0600644338551866,0.421434769446296,-4.76034325037634
"201619_at","chr1",-0.147477460930082,12.8906379828056,-1.95093333625515,0.0601279369032625,0.421747496975434,-4.76124243761295
"216643_at","chr3",0.138038358735869,4.48426631326655,1.95008799438647,0.06023290253894,0.422273746692158,-4.76272651472924
"220113_x_at","chr6",0.293062175597924,7.97843363529307,1.95002384237418,0.0602408747581666,0.422273746692158,-4.76283911920621
"216768_x_at","chr3",0.169719628879245,6.24327617215954,1.94931334292487,0.0603292304170582,0.422748609703857,-4.7640860491384
"208154_at","chr15_KI270850v1_alt",-0.126732194792005,4.07787860158331,-1.94917400126557,0.06034657174926,0.422748609703857,-4.76433055297748
"205055_at","chr12",-0.296653668911949,9.46269699400558,-1.94864217925374,0.0604127978327132,0.423079502458143,-4.76526362006114
"205647_at","chr12",-0.129828747049725,4.64619397518382,-1.94840562824593,0.0604422750597198,0.423152910592514,-4.76567857867078
"201985_at","chr1",-0.188025941885098,8.33753319553134,-1.94749548240064,0.0605558072683182,0.423814551843018,-4.76727479431003
"201399_s_at","chr1",-0.358837598510304,10.3741365819466,-1.94711116742378,0.0606038025992588,0.424017245761209,-4.76794863249061
"204085_s_at","chr11",-0.338868333195125,7.62762734914042,-1.9458262164866,0.0607645143148186,0.425008190075734,-4.77020084823781
"212550_at","chr19",-0.203020519088884,6.75479847623442,-1.94510774860429,0.0608545360167579,0.425504236925711,-4.77145964851366
"203095_at","chr10",-0.291992685983439,10.5093900031402,-1.94483897629174,0.060888242084395,0.425606328495158,-4.77193046126656
"213135_at","chr19_KI270920v1_alt",-0.382860380531345,7.25106581036967,-1.94393855025101,0.0610012804796011,0.425960182509804,-4.77350738285774
"216003_at","chr22",0.144368041175943,4.20770987210618,1.94365013645882,0.0610375261215129,0.425960182509804,-4.77401236345344
"215889_at","chr22",0.124903812909422,3.91754222865038,1.94348695669293,0.0610580415924067,0.425960182509804,-4.77429804730029
"203942_s_at","chr11",0.143325153322563,5.69791335819204,1.94331497058207,0.0610796707069641,0.425960182509804,-4.77459912846908
"215918_s_at","chr22",0.26390487708152,5.73973686374914,1.94309691190276,0.0611071035127127,0.425960182509804,-4.77498083505484
"211410_x_at","chr19",0.246233014314245,5.99961115104919,1.94308575005924,0.0611085080128863,0.425960182509804,-4.77500037270174
"212447_at","chr19",0.21046053242131,8.58240161623861,1.94306508615982,0.0611111082353517,0.425960182509804,-4.77503654247914
"201678_s_at","chr1",0.209016345059078,7.85613309698008,1.94298504735434,0.0611211807505731,0.425960182509804,-4.77517663836776
"211323_s_at","chr19",0.237061058483333,5.62625726059979,1.94286791037052,0.0611359244999582,0.425960182509804,-4.77538166093452
"209087_x_at","chr16",0.387592995440507,7.15851040931296,1.94280759854586,0.0611435170082659,0.425960182509804,-4.77548721978454
"213267_at","chr19_KI270933v1_alt",-0.168076942908118,4.085509694037,-1.94265657978604,0.0611625319836528,0.425960182509804,-4.77575152436196
"213927_at","chr2",-0.223747324446519,5.26248936102575,-1.94259088051852,0.0611708058698347,0.425960182509804,-4.77586650254593
"201993_x_at","chr1",0.247493394698628,10.5704500831908,1.94242810412266,0.0611913094241296,0.425960182509804,-4.77615135925466
"219200_at","chr5",-0.231232793416531,9.49264103064582,-1.94230705897187,0.0612065603184397,0.425960182509804,-4.7763631747389
"212861_at","chr19_GL949753v2_alt",-0.239957901840127,7.49732837601925,-1.94118200710575,0.0613484674527469,0.426814431431869,-4.77833139777158
"214960_at","chr20",-0.329389885953817,7.53502686472009,-1.94086697319036,0.0613882550588589,0.426957901325694,-4.77888237490651
"207744_at","chr15",0.10297379265801,3.66462124424643,1.9405314388555,0.0614306564284942,0.427119454824458,-4.77946912952043
"205235_s_at","chr12",-0.153625680271206,6.2524986051081,-1.94031539055069,0.0614579718410131,0.427176049517082,-4.77984689503358
"217572_at","chr3",0.197979286547967,5.20840276910002,1.93984085208762,0.0615180056925379,0.427304109210091,-4.78067652155357
"212030_at","chr19",-0.329089716820873,7.8772053227209,-1.93950187161749,0.0615609212715711,0.427304109210091,-4.78126905777532
"57082_at","chr7",-0.218910634960284,6.80627104535986,-1.93947150188785,0.0615647674059308,0.427304109210091,-4.78132213997586
"215500_at","chr20_KI270869v1_alt",0.140549192450257,4.55785577120848,1.9391355051272,0.0616073331947361,0.427304109210091,-4.78190937385686
"202490_at","chr1",-0.251940022910394,4.86905100978248,-1.93903099185448,0.0616205786789511,0.427304109210091,-4.78209201936937
"209252_at","chr16_KI270853v1_alt",-0.207395484627741,8.08227310382932,-1.93899575643346,0.0616250447953619,0.427304109210091,-4.78215359442642
"204655_at","chr11",-0.366780907002911,6.69967782268844,-1.93871675872472,0.0616604178887101,0.427304109210091,-4.78264112129639
"221869_at","chr6_GL000254v2_alt",-0.286261879835346,5.73453950725725,-1.93853201260504,0.0616838508677255,0.427304109210091,-4.78296392071772
"217514_at","chr3",0.197789889324904,5.66846043978886,1.93846912291105,0.0616918294853282,0.427304109210091,-4.78307379986362
"217441_at","chr3",-0.114821473326875,4.34999074250816,-1.93835247144108,0.0617066310620002,0.427304109210091,-4.78327760274824
"211091_s_at","chr18",-0.213136167429533,4.78331850817499,-1.93819311817968,0.0617268559301905,0.427304109210091,-4.78355599487998
"203006_at","chr10",-0.269843904006281,8.52293579770461,-1.93810023037721,0.0617386477597987,0.427304109210091,-4.78371826279345
"204671_s_at","chr11",-0.285443419356501,6.16527047907083,-1.93798692266594,0.0617530344829857,0.427304109210091,-4.78391619452073
"210024_s_at","chr17",-0.199329147318254,10.5673044109935,-1.9379224402141,0.0617612231434615,0.427304109210091,-4.78402883174894
"216907_x_at","chr3",0.149740101727323,5.40393830933734,1.93785831351405,0.0617693675614478,0.427304109210091,-4.78414084465525
"211104_s_at","chr18",0.262064216190701,6.57732045771424,1.93774864423711,0.0617832982791984,0.427304109210091,-4.78433240206952
"215466_at","chr20",0.101152610873463,4.28951946514554,1.93728357194548,0.0618424042965053,0.427580149135086,-4.78514464177819
"219768_at","chr6",0.164893260798178,5.28693364207319,1.93680883189394,0.0619027895953462,0.427864860011023,-4.78597360919131
"214562_at","chr2",0.112614714814601,4.91130757293149,1.93632267258434,0.0619646804056176,0.428015176253769,-4.78682235208749
"204951_at","chr12",0.176872199123419,5.76083122930122,1.93614374940723,0.0619874718441794,0.428015176253769,-4.78713467652109
"218666_s_at","chr5",-0.202783309343215,7.5640936088736,-1.93609985453266,0.0619930643344442,0.428015176253769,-4.78721129502635
"214741_at","chr2",0.301383676295256,8.17138489723804,1.93603451053489,0.0620013903923738,0.428015176253769,-4.78732535046642
"201708_s_at","chr1",-0.367735953912341,10.2704438196256,-1.93493473331396,0.0621416684144967,0.428850665201284,-4.78924451865843
"215587_x_at","chr21",0.305988869649093,8.04238020453578,1.93451368447859,0.0621954465869379,0.429008022714857,-4.78997904538508
"210680_s_at","chr17_KI270857v1_alt",-0.273841450164253,6.32643381013658,-1.93436832829745,0.0622140214778339,0.429008022714857,-4.79023259269886
"212169_at","chr19",-0.187634692386125,8.49436181391685,-1.9342403237944,0.0622303830035513,0.429008022714857,-4.79045586086429
"204635_at","chr11",0.28373581097025,5.55974312316004,1.9341533546496,0.0622415015223961,0.429008022714857,-4.79060754770864
"202350_s_at","chr1",-0.333979578627948,8.69750038055935,-1.9334872924961,0.0623267109949601,0.429298805940076,-4.79176908048565
"211488_s_at","chr19",0.176006194803164,4.59425481725719,1.93337759938423,0.0623407537579898,0.429298805940076,-4.79196034220488
"207584_at","chr15",-0.771630218978578,8.75963816103581,-1.93319390828164,0.062364275789021,0.429298805940076,-4.79228060839307
"215625_at","chr21",0.141010442791739,5.13942533680806,1.93301576165546,0.062387095190841,0.429298805940076,-4.79259118506837
"210068_s_at","chr17",0.117345598552541,4.38055934764179,1.9330089924392,0.0623879624253711,0.429298805940076,-4.79260298592146
"217038_at","chr3",0.157520758350968,4.76413082572416,1.9326190967227,0.0624379313557353,0.429298805940076,-4.79328264117925
"217425_at","chr3",0.113911929124808,4.07754209082802,1.93251494512844,0.0624512852692694,0.429298805940076,-4.79346417719172
"222169_x_at","chr6_GL000255v2_alt",0.183494998013571,6.69065344165569,1.93243885516518,0.062461042795086,0.429298805940076,-4.79359679700969
"210563_x_at","chr17",0.281653346575304,9.00288557719787,1.93243342025845,0.0624617398001832,0.429298805940076,-4.79360626953981
"210057_at","chr17",-0.475531819850106,4.91154323730361,-1.93218055500096,0.062494176219025,0.429298805940076,-4.79404696684325
"214473_x_at","chr2",-0.210606724088511,7.28220799708328,-1.93216891716613,0.0624956694197453,0.429298805940076,-4.79406724834938
"218930_s_at","chr5",-0.267882733780368,10.4012227727681,-1.93190007646289,0.0625301718325383,0.429403402562717,-4.79453573629026
"201430_s_at","chr1",0.161704559806065,4.50672381976819,1.93174022832158,0.0625506942142519,0.429411961482555,-4.79481426716874
"206332_s_at","chr13",0.29437054391482,8.9572206704696,1.9313293694927,0.0626034698422773,0.429523104092812,-4.79553009448686
"204744_s_at","chr11",-0.415773999004873,9.97727981004815,-1.9312377482324,0.0626152440381202,0.429523104092812,-4.79568970730834
"212145_at","chr19",-0.208806640199592,8.85580951358145,-1.9308005758274,0.0626714512582359,0.429523104092812,-4.79645122114983
"207098_s_at","chr14",-0.234805021757968,8.36222501623961,-1.93079711763907,0.0626718960515734,0.429523104092812,-4.79645724445668
"211968_s_at","chr19",0.534716499121817,12.3054909388416,1.93073682867753,0.0626796508777593,0.429523104092812,-4.79656225152862
"205402_x_at","chr12",0.246080910520723,6.33961951424204,1.93047100908385,0.062713852544069,0.429523104092812,-4.79702520684686
"209600_s_at","chr17",-0.264542365427561,10.2225076081145,-1.93045742646228,0.0627156005859247,0.429523104092812,-4.79704886120308
"201887_at","chr1",-0.251528649926099,10.3530163418479,-1.93034270561626,0.0627303664932813,0.429523104092812,-4.79724864423318
"216959_x_at","chr3",0.161771186540424,5.10752695861868,1.93026466450885,0.0627404130142303,0.429523104092812,-4.79738454525885
"212258_s_at","chr19",0.134587955701519,5.5276261714029,1.92950479776498,0.0628383064163896,0.43001978210343,-4.7987075551176
"217856_at","chr4",-0.230006719221999,7.61700404503864,-1.92940192732708,0.0628515693553337,0.43001978210343,-4.79888663234352
"209906_at","chr17",0.334187143319271,8.98304114511997,1.92890861343298,0.0629152053409207,0.430323005643135,-4.79974529123064
"201174_s_at","chr1",0.147810506996089,9.54281830440994,1.92764186863649,0.0630788674542568,0.431219069509562,-4.80194939248229
"213408_s_at","chr2",-0.208666314032111,8.99281946737852,-1.92759501248654,0.0630849282906882,0.431219069509562,-4.80203089918718
"207351_s_at","chr14_KI270846v1_alt",0.168558970055017,6.03154809824031,1.926801609422,0.0631876315214413,0.431662579299533,-4.80341079589715
"211359_s_at","chr19",0.153810806094324,4.70701335869941,1.92679440026259,0.0631885653856343,0.431662579299533,-4.80342333212216
"218570_at","chr4",-0.270239187854385,7.92439787767568,-1.92643507613514,0.0632351268766075,0.431802358747577,-4.80404812521461
"205118_at","chr12",0.113050140691875,4.70282304345731,1.92633736472309,0.0632477935356352,0.431802358747577,-4.80421801013684
"212053_at","chr19",-0.256776095389288,9.84228160989723,-1.92598802270749,0.0632930979006371,0.431979271425396,-4.80482533484049
"212231_at","chr19",-0.227869090395492,8.43832938932689,-1.92572647272369,0.063327035375026,0.432074085476492,-4.80527997829601
"210270_at","chr17",0.22001896759621,5.9627629282115,1.92551039590353,0.0633550843621539,0.432074085476492,-4.80565554085739
"209487_at","chr17",0.23858089332332,9.95466289095726,1.92543267075093,0.0633651765162141,0.432074085476492,-4.80579062668065
"217392_at","chr3",0.206631095807789,4.97982656154025,1.92429011899753,0.0635136909552967,0.432824412711081,-4.80777588201892
"211221_at","chr19",-0.119447505692839,4.93577357085849,-1.92428718251474,0.0635140730418155,0.432824412711081,-4.80778098315389
"213420_at","chr2",-0.232475530337005,6.11778390449447,-1.92379786786786,0.0635777690447016,0.433125981959883,-4.80863091497821
"218709_s_at","chr5",-0.205816311048824,7.32759299546462,-1.92339040664169,0.0636308520853481,0.433355087711801,-4.80933853959875
"221648_s_at","chr6_GL000253v2_alt",-0.285306966834558,11.3488063888681,-1.92273378557925,0.0637164758368335,0.433590588725747,-4.81047862506909
"214636_at","chr2",0.124339413193638,3.91761611452545,1.9226943094735,0.0637216267217092,0.433590588725747,-4.8105471573779
"208536_s_at","chr16",0.19095559757243,4.11524344794309,1.92267748416906,0.0637238222152039,0.433590588725747,-4.81057636653416
"213050_at","chr19_KI270915v1_alt",-0.224592729956582,8.64703318437536,-1.92231377233392,0.0637712981162926,0.433686728399314,-4.81120773060261
"206825_at","chr14",0.173047613089901,4.75342693354287,1.92215646120928,0.0637918416833523,0.433686728399314,-4.81148077657946
"221256_s_at","chr6_GL000251v2_alt",-0.373524051807312,7.58958087974216,-1.92212190367245,0.063796355387375,0.433686728399314,-4.81154075598443
"210826_x_at","chr18",-0.281565117081159,7.31782616803432,-1.92179426263013,0.0638391636952899,0.433761867500563,-4.8121093805636
"210189_at","chr17",0.17985631741006,5.79286973462281,1.92159901951099,0.0638646852313185,0.433761867500563,-4.81244819101575
"35666_at","chr7",0.187294375370344,7.89800178552406,1.92159032166269,0.0638658223908896,0.433761867500563,-4.81246328399041
"212609_s_at","chr19_GL949746v1_alt",-0.248528354699856,6.74607377284275,-1.92110170249653,0.0639297327902814,0.433951974517906,-4.81331107634301
"203319_s_at","chr10",-0.527713112175148,6.88899029197568,-1.92107847077267,0.0639327728315199,0.433951974517906,-4.81335138099
"216241_s_at","chr22",-0.208593289207839,11.7958397671442,-1.92068484137596,0.0639843011543087,0.434169441612713,-4.81403422939426
"204337_at","chr11",0.393725215040801,5.97637608708588,1.91980049157142,0.0641001987334199,0.434568768539711,-4.81556795498365
"221970_s_at","chr6_GL000255v2_alt",-0.208832179458238,9.86940942404336,-1.91964189749715,0.0641210023306183,0.434568768539711,-4.81584294575578
"200639_s_at","chr1",0.197033352857721,10.9718237656361,1.9194561735137,0.0641453721278019,0.434568768539711,-4.81616495521917
"218636_s_at","chr4_KI270896v1_alt",-0.160917951151535,7.78508471511914,-1.91943726035391,0.0641478542703874,0.434568768539711,-4.81619774561029
"212635_at","chr19_GL949746v1_alt",-0.287448920902831,9.60140045481803,-1.91943121034182,0.0641486482849691,0.434568768539711,-4.81620823466944
